,name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
7920,Four Points by Sheraton Midtown - Times Square,895,895,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7921,Hotel 57 by LuxUrban,1160,797,0,7.0,Good,2.7,4.0,0,"Midtown East, New York",1.3,2.7,1 double bed,Double Room - Non-Smoking,0,0,0,16,5,2025-02-04
7922,Hyatt House New York/Chelsea,1059,1059,0,8.4,Very good,2.7,3.0,0,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,0,0,0,16,5,2025-02-04
7923,Delta Hotels by Marriott New York Times Square,852,852,0,7.8,Good,2.7,4.0,0,"Hell's Kitchen, New York",1.6,2.7,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7924,The Washington by LuxUrban,1120,800,0,7.7,Good,2.7,4.0,0,"Manhattan, New York",7.1,9.4,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,16,5,2025-02-04
7925,The Herald by LuxUrban,1230,878,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",2.0,9.6,1 extra-large double bed,Deluxe King Room - Non-Smoking,0,0,0,16,5,2025-02-04
7926,"Holiday Inn Express - Wall Street, an IHG Hotel",903,903,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",7.3,2.7,1 extra-large double bed,Standard Room,0,0,0,16,5,2025-02-04
7927,Cambria Hotel New York - Chelsea,940,940,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 double bed,King Bed Room,0,0,0,16,5,2025-02-04
7928,The Gotham Hotel,1298,1298,0,8.5,Very good,2.7,4.0,0,"Midtown East, New York",1.4,9.5,1 extra-large double bed,Midtown Balcony King,0,0,0,16,5,2025-02-04
7929,citizenM New York Bowery,1129,1018,0,8.7,Fabulous,2.7,4.0,0,"Lower East Side, New York",5.4,2.7,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7930,DoubleTree by Hilton New York Downtown,783,783,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",7.6,2.7,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7931,Residence Inn New York Downtown Manhattan/Financial District,754,754,0,8.1,Very good,715.0,4.0,0,"Manhattan, New York",7.1,2.7,1 extra-large double bed,"Studio, 1 King",0,0,0,16,5,2025-02-04
7932,"The New Yorker, A Wyndham Hotel",884,884,0,7.7,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,0,0,0,16,5,2025-02-04
7933,Hampton Inn by Hilton New York Times Square,1119,1119,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Bed with City View,0,0,0,16,5,2025-02-04
7934,"The Cloud One New York-Downtown, by the Motel One Group",930,930,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",7.0,9.4,1 extra-large double bed,Standard King Room,0,0,0,16,5,2025-02-04
7935,M Social Hotel Times Square New York,1337,1228,0,8.4,Very good,2.7,4.0,0,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Social City View King,0,0,0,16,5,2025-02-04
7936,CIVILIAN Hotel,1029,1029,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,0,0,0,16,5,2025-02-04
7937,Home2 Suites By Hilton New York Times Square,1209,1209,0,7.7,Good,2.7,3.0,0,"Manhattan, New York",1.0,9.5,1 large double bed,Corner Queen Room with Roll-In Shower - Mobility Access,0,0,0,16,5,2025-02-04
7938,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,1034,1034,0,7.9,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.1,9.5,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7939,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,790,790,0,8.3,Very good,2.7,3.0,0,"Manhattan, New York",7.7,2.7,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7940,Aloft Manhattan Downtown - Financial District,667,667,0,7.8,Good,2.7,4.0,0,"Manhattan, New York",6.8,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,16,5,2025-02-04
7941,Eurostars Wall Street,985,791,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",7.3,2.7,1 large double bed,Queen Room,0,0,0,16,5,2025-02-04
7942,Millennium Hotel Broadway Times Square,1217,1063,0,7.4,Good,2.7,4.0,0,"Manhattan, New York",1.3,9.4,1 large double bed,Queen Room with Bath Tub - Hearing/Mobility Accessible,0,0,0,16,5,2025-02-04
7943,SpringHill Suites by Marriott New York Manhattan Chelsea,1155,1155,0,8.3,Very good,2.7,4.0,0,"Chelsea, New York",2.5,9.4,2.7,Studio King Room with City View,0,0,0,16,5,2025-02-04
7944,Courtyard by Marriott New York Manhattan/Central Park,1323,1323,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,King or Queen Room with City View,0,0,0,16,5,2025-02-04
7945,W New York - Times Square,1329,1329,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.3,1 extra-large double bed,"Wonderful Guest room, 1 King, City view",0,0,0,16,5,2025-02-04
7946,Chambers powered by Sonder,1355,1355,0,8.1,Very good,685.0,4.0,0,"Manhattan, New York",0.8,9.6,1 large double bed,Queen Room,0,0,0,16,5,2025-02-04
7947,Henn na Hotel New York,1234,1019,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,Handicap Accessible Room,0,0,0,16,5,2025-02-04
7948,Hilton Garden Inn New York/Tribeca,823,823,0,7.5,Good,662.0,3.0,0,"Tribeca, New York",5.6,2.7,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7949,DoubleTree by Hilton Hotel New York City - Chelsea,868,868,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,5,2025-02-04
7950,"Hotel Indigo NYC Financial District, an IHG Hotel",838,838,0,8.9,Fabulous,2.7,3.0,0,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,0,0,0,16,5,2025-02-04
7951,Leon Hotel LES,843,843,0,8.0,Very good,2.7,3.0,0,"Lower East Side, New York",5.9,2.7,1 extra-large double bed,Deluxe King Room,0,0,0,16,5,2025-02-04
7952,Renaissance New York Chelsea Hotel,1158,1158,0,8.1,Very good,2.7,4.0,0,"Chelsea, New York",2.8,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,16,5,2025-02-04
7953,"Holiday Inn Express - Times Square South, an IHG Hotel",925,925,0,8.1,Very good,2.7,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,Standard King Room,0,0,0,16,5,2025-02-04
7954,Courtyard by Marriott New York Manhattan/Chelsea,1079,1079,0,8.2,Very good,2.7,4.0,0,"Chelsea, New York",2.4,9.3,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7955,Hyatt Place New York Chelsea,1113,1113,0,7.9,Good,2.7,4.0,0,"Chelsea, New York",2.8,2.7,2 double beds,Double Room with Two Double Beds,0,0,0,16,5,2025-02-04
7956,BeHome by LuxUrban,896,703,0,6.5,Review score,2.7,3.0,0,"Hell's Kitchen, New York",1.0,9.3,1 large double bed,Queen Room - Non-Smoking,0,0,0,16,5,2025-02-04
7957,Moxy NYC Lower East Side,1196,1196,0,8.0,Very good,2.7,4.0,0,"Lower East Side, New York",5.6,2.7,1 extra-large double bed,King Room  - No View,0,0,0,16,5,2025-02-04
7958,Heritage Hotel New York City,788,719,0,7.4,Good,2.7,3.0,0,"Flatiron District, New York",2.8,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,5,2025-02-04
7959,citizenM New York Times Square,1292,1165,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7960,Motto by Hilton New York City Chelsea,1075,1075,0,8.5,Very good,2.7,4.0,0,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7961,Wingate by Wyndham New York Midtown South/5th Ave,956,956,0,8.4,Very good,2.7,3.0,0,"Manhattan, New York",1.9,9.5,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,5,2025-02-04
7962,LUMA Hotel - Times Square,1465,1465,0,8.9,Fabulous,2.7,4.0,0,"Manhattan, New York",1.5,9.7,2 large double beds,Urban Room With Two Queen Beds,0,0,0,16,5,2025-02-04
7963,NoMo SoHo,1281,1179,0,7.7,Good,2.7,4.0,0,"SoHo, New York",5.6,2.7,1 large double bed,Classic Queen,0,0,0,16,5,2025-02-04
7964,Aloft New York Chelsea,952,952,0,8.3,Very good,162.0,4.0,0,"Chelsea, New York",2.5,2.7,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7965,SoHo 54,849,783,0,7.6,Good,2.7,3.0,0,"SoHo, New York",5.3,2.7,1 extra-large double bed,SoHo King,0,0,0,16,5,2025-02-04
7966,The Gregorian New York City,1354,1187,0,8.3,Very good,2.7,4.0,0,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,0,0,0,16,5,2025-02-04
7967,Hotel Stanford,1031,879,0,7.9,Good,140.0,3.0,0,"Manhattan, New York",2.3,9.5,1 double bed,Deluxe Double Room,0,0,0,16,5,2025-02-04
7968,The Knickerbocker,2255,2057,0,8.6,Fabulous,2.7,5.0,0,"Manhattan, New York",1.4,9.5,1 extra-large double bed,Deluxe Room with One King Bed,0,0,0,16,5,2025-02-04
7969,Life Hotel New York,1245,1033,0,8.0,Very good,802.0,4.0,0,"NoMad, New York",2.4,9.4,1 extra-large double bed,Standard King Room,0,0,0,16,5,2025-02-04
7970,Best Western Premier Empire State Hotel,820,820,0,8.5,Very good,2.7,3.0,0,"NoMad, New York",2.5,9.3,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7971,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,1012,1012,0,8.0,Very good,2.7,3.0,0,"Manhattan, New York",1.9,9.5,2.7,King Studio,0,0,0,16,5,2025-02-04
7972,Hilton Club The Central at 5th New York,1619,1619,0,9.0,Superb,802.0,3.0,0,"Midtown East, New York",1.3,9.8,1 extra-large double bed,King Studio,0,0,0,16,5,2025-02-04
7973,The Blakely by LuxUrban,1257,875,0,7.4,Good,2.7,2.7,0,"Manhattan, New York",0.5,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,5,2025-02-04
7974,"U Hotel Fifth Avenue, Empire State Building",871,871,0,7.9,Good,2.7,3.0,0,"Manhattan, New York",2.1,9.5,1 large double bed,Queen Room,0,0,0,16,5,2025-02-04
7975,17John,1198,1198,0,8.7,Fabulous,207.0,3.0,0,"Manhattan, New York",6.8,2.7,2.7,King Studio,0,0,0,16,5,2025-02-04
7976,"InterContinental New York Barclay Hotel, an IHG Hotel",1489,1489,0,8.1,Very good,2.7,5.0,0,"Midtown East, New York",1.5,2.7,2.7,Classic Room,0,0,0,16,5,2025-02-04
7977,Millennium Downtown New York,1360,1086,0,7.1,Good,2.7,4.0,0,"Manhattan, New York",6.8,2.7,1 extra-large double bed,RENOVATED Premier King - Hudson River View - High Floor,0,0,0,16,5,2025-02-04
7978,Best Western Premier Herald Square,776,776,0,7.8,Good,674.0,3.0,0,"Manhattan, New York",2.0,2.7,1 extra-large double bed,King Room - Non-Smoking,0,0,0,16,5,2025-02-04
7979,SpringHill Suites by Marriott New York Manhattan Times Square,1285,1285,0,8.1,Very good,305.0,3.0,0,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Deluxe Corner King Room,0,0,0,16,5,2025-02-04
7980,Courtyard New York Manhattan/Midtown West,1563,1563,0,8.6,Fabulous,2.7,4.0,0,"Hudson Yards, New York",2.1,2.7,2 large double beds,"Guest room, 2 Queen",0,0,0,16,5,2025-02-04
7981,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,1070,1070,0,8.4,Very good,2.7,4.0,0,"Hell's Kitchen, New York",1.9,2.7,1 extra-large double bed,1 King Bed,0,0,0,16,5,2025-02-04
7982,"Club Quarters Hotel Grand Central, New York",960,960,0,8.3,Very good,2.7,4.0,0,"Midtown East, New York",1.8,9.4,1 large double bed,Standard Queen Room,0,0,0,16,5,2025-02-04
7983,Four Points by Sheraton Manhattan Midtown West,964,964,0,8.3,Very good,2.7,4.0,0,"Hudson Yards, New York",2.0,2.7,1 large double bed,Queen Room,0,0,0,16,5,2025-02-04
7984,Hilton Garden Inn West 35th Street,949,949,0,8.2,Very good,2.7,3.0,0,"Manhattan, New York",2.0,9.5,1 extra-large double bed,King Room,0,0,0,16,5,2025-02-04
7985,The Manhattan Club,1278,1278,0,8.2,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.6,Private suite,Executive Junior Suite,0,0,0,16,5,2025-02-04
7986,Hotel Belleclaire Central Park,1264,1264,0,8.1,Very good,2.7,4.0,0,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed,0,0,0,16,5,2025-02-04
7987,414 Hotel,766,691,0,7.0,Good,7.0,2.7,0,"Hell's Kitchen, New York",1.1,2.7,Private suite,Deluxe Queen Suite,0,0,0,16,5,2025-02-04
7988,Four Points by Sheraton Manhattan SoHo Village,1022,871,0,7.9,Good,888.0,3.0,0,"SoHo, New York",5.0,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,16,5,2025-02-04
7989,Hotel AKA NoMad,1389,1309,0,8.3,Very good,663.0,4.0,0,"NoMad, New York",2.5,9.3,1 large double bed,Double Room,0,0,0,16,5,2025-02-04
7990,Hotel Mimosa,809,809,0,8.3,Very good,2.7,3.0,0,"Chinatown, New York",6.1,2.7,1 large double bed,Superior Queen Room,0,0,0,16,5,2025-02-04
7991,"EVEN Hotel New York - Midtown East, an IHG Hotel",1018,1018,0,8.1,Very good,2.7,4.0,0,"Midtown East, New York",2.0,9.3,1 extra-large double bed,Standard King Room,0,0,0,16,5,2025-02-04
7992,The Muse New York,1200,1104,0,8.5,Very good,2.7,4.0,0,"Manhattan, New York",1.1,9.5,1 extra-large double bed,Double Room,0,0,0,16,5,2025-02-04
7993,DoubleTree by Hilton New York Midtown Fifth Ave,1061,1061,0,7.6,Good,2.7,4.0,0,"Manhattan, New York",1.0,9.4,1 large double bed,Queen Room,0,0,0,16,5,2025-02-04
7994,Sonder at One Platt,975,975,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",7.0,2.7,2.7,Queen Studio,0,0,0,16,5,2025-02-04
7995,TownePlace Suites by Marriott New York Manhattan/Times Square,1198,1198,0,8.4,Very good,2.7,3.0,0,"Hell's Kitchen, New York",1.2,9.6,2.7,Queen Studio,0,0,0,16,5,2025-02-04
7996,Executive Hotel Le Soleil New York,1366,1366,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,0,0,0,16,5,2025-02-04
7997,Pod 39,1043,907,0,8.3,Very good,2.7,3.0,0,"Murray Hill, New York",2.1,9.5,1 double bed,Double Room,0,0,0,16,5,2025-02-04
7998,Sonder Battery Park,937,937,0,8.5,Very good,2.7,3.0,0,"Manhattan, New York",7.5,2.7,2.7,Superior Studio,0,0,0,16,5,2025-02-04
7999,American Dream,616,616,0,8.0,Very good,520.0,2.0,0,"Gramercy, New York",3.2,9.3,1 bunk bed,Twin Room with Shared Bathroom,0,0,0,16,5,2025-02-04
8000,Archer Hotel New York,261,261,0,8.8,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,Classic Queen Guest Room,0,0,0,17,1,2025-02-04
8001,The Chelsean New York,209,175,0,7.0,Good,2.7,3.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room - Disability Access,0,0,0,17,1,2025-02-04
8002,Four Points by Sheraton New York Downtown,203,173,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,"Guest Room, 1 King",0,0,0,17,1,2025-02-04
8003,Grayson Hotel,230,230,0,8.5,Very good,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,King Room,0,0,0,17,1,2025-02-04
8004,Courtyard New York Manhattan/Midtown West,226,226,0,8.6,Fabulous,2.7,4.0,0,"Hudson Yards, New York",2.7,2.7,1 extra-large double bed,Primary King Room - Hearing Accessible,0,0,0,17,1,2025-02-04
8005,Riverside Tower Hotel,152,152,0,8.5,Very good,2.7,2.0,0,"Upper West Side, New York",2.7,2.7,1 double bed,Park View Double,0,0,0,17,1,2025-02-04
8006,"Hotel Indigo NYC Financial District, an IHG Hotel",178,178,0,8.9,Fabulous,2.7,3.0,0,"Manhattan, New York",2.7,9.5,1 extra-large double bed,Standard King Room,0,0,0,17,1,2025-02-04
8007,Hotel Hayden New York,194,194,0,7.1,Good,2.7,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,Superior King Room,0,0,0,17,1,2025-02-04
8008,DoubleTree by Hilton New York Downtown,168,168,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,17,1,2025-02-04
8009,Hyatt House New York/Chelsea,215,215,0,8.4,Very good,2.7,3.0,0,"Chelsea, New York",2.7,9.5,1 extra-large double bed,Den King Room,0,0,0,17,1,2025-02-04
8010,Da Vinci Hotel,134,134,0,7.4,Good,2.7,3.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,17,1,2025-02-04
8011,"The Mayfair Hotel Times Square, Ascend Hotel Collection",204,204,0,8.6,Fabulous,2.7,3.0,0,"Manhattan, New York",2.7,9.6,1 double bed,Deluxe Double Room - Non Smoking,0,0,0,17,1,2025-02-04
8012,The Gotham Hotel,269,269,0,8.5,Very good,2.7,4.0,0,"Midtown East, New York",2.7,9.5,1 extra-large double bed,Midtown Balcony King,0,0,0,17,1,2025-02-04
8013,Romer Hell's Kitchen,245,245,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.5,1 extra-large double bed,Deluxe King Hearing Accessible,0,0,0,17,1,2025-02-04
8014,American Dream,123,123,0,8.0,Very good,520.0,2.0,0,"Gramercy, New York",2.7,9.3,1 bunk bed,Twin Room with Shared Bathroom,0,0,0,17,1,2025-02-04
8015,citizenM New York Bowery,243,243,0,8.7,Fabulous,2.7,4.0,0,"Lower East Side, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,17,1,2025-02-04
8016,"The Cloud One New York-Downtown, by the Motel One Group",220,220,0,8.6,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 extra-large double bed,Standard King Room,0,0,0,17,1,2025-02-04
8017,"Staypineapple, An Artful Hotel, Midtown New York",185,185,0,8.6,Fabulous,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,Fashionista King w/ Communication Features,0,0,0,17,1,2025-02-04
8018,"InterContinental New York Barclay Hotel, an IHG Hotel",283,283,0,8.1,Very good,2.7,5.0,0,"Midtown East, New York",2.7,2.7,2.7,Classic Room,0,0,0,17,1,2025-02-04
8019,Doubletree By Hilton New York Times Square West,207,207,0,6.8,Review score,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,One King Bed Hearing Accessible,0,0,0,17,1,2025-02-04
8020,Hyatt Centric Midtown 5th Avenue New York,274,274,0,8.0,Very good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Room with Roll-In Shower - Disability Access,0,0,0,17,1,2025-02-04
8021,Ink 48 Hotel,246,226,0,7.5,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,17,1,2025-02-04
8022,Courtyard by Marriott New York World Trade Center Area,158,158,0,8.2,Very good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,King Room - Hearing Accessible,0,0,0,17,1,2025-02-04
8023,Royalton New York,211,211,0,7.5,Good,2.7,4.0,0,"Manhattan, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,17,1,2025-02-04
8024,Virgin Hotels New York City,329,329,0,8.3,Very good,2.7,4.0,0,"NoMad, New York",2.7,2.7,1 extra-large double bed,Chamber King,0,0,0,17,1,2025-02-04
8025,Hotel 57 by LuxUrban,185,185,0,7.0,Good,2.7,4.0,0,"Midtown East, New York",2.7,2.7,1 large double bed,Deluxe Queen Room - Non-Smoking,0,0,0,17,1,2025-02-04
8026,NoMo SoHo,258,258,0,7.7,Good,2.7,4.0,0,"SoHo, New York",2.7,2.7,1 large double bed,Classic Queen,0,0,0,17,1,2025-02-04
8027,SoHo 54,186,186,0,7.6,Good,2.7,3.0,0,"SoHo, New York",2.7,2.7,1 extra-large double bed,SoHo King,0,0,0,17,1,2025-02-04
8028,Renaissance New York Midtown Hotel,312,251,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.3,1 extra-large double bed,Standard King Room with Transfer Shower - Mobility Accessible,0,0,0,17,1,2025-02-04
8029,70 Park Avenue Hotel,193,193,0,8.3,Very good,2.7,4.0,0,"Murray Hill, New York",2.7,9.5,1 large double bed,Essential Queen Room,0,0,0,17,1,2025-02-04
8030,Aura Hotel Times Square Newly Renovated,219,219,0,7.6,Good,450.0,4.0,0,"Manhattan, New York",2.7,9.3,1 large double bed,Superior Queen Room,0,0,0,17,1,2025-02-04
8031,Hilton Garden Inn New York/Tribeca,184,184,0,7.5,Good,662.0,3.0,0,"Tribeca, New York",2.7,2.7,1 extra-large double bed,King Room with Bath Tub - Mobility Access,0,0,0,17,1,2025-02-04
8032,Riu Plaza New York Times Square,322,242,0,8.5,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.5,1 large double bed,Deluxe Queen Room,0,0,0,17,1,2025-02-04
8033,Moxy NYC Lower East Side,285,285,0,8.0,Very good,2.7,4.0,0,"Lower East Side, New York",2.7,2.7,1 extra-large double bed,King Room with City View,0,0,0,17,1,2025-02-04
8034,Heritage Hotel New York City,163,163,0,7.4,Good,2.7,3.0,0,"Flatiron District, New York",2.7,9.4,1 extra-large double bed,King Room - Non-Smoking,0,0,0,17,1,2025-02-04
8035,The Shelburne Sonesta New York,214,214,0,8.3,Very good,2.7,4.0,0,"Murray Hill, New York",2.7,2.7,1 large double bed,Queen Room,0,0,0,17,1,2025-02-04
8036,Residence Inn New York Downtown Manhattan/Financial District,161,161,0,8.1,Very good,715.0,4.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,"Studio, 1 King",0,0,0,17,1,2025-02-04
8037,Arlo SoHo,224,224,0,8.1,Very good,2.7,4.0,0,"SoHo, New York",2.7,2.7,2.7,Queen Room with Courtyard View,0,0,0,17,1,2025-02-04
8038,Aloft New York Chelsea,230,230,0,8.3,Very good,162.0,4.0,0,"Chelsea, New York",2.7,2.7,1 extra-large double bed,King Room,0,0,0,17,1,2025-02-04
8039,Eurostars Wall Street,243,195,0,7.9,Good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,Queen Room,0,0,0,17,1,2025-02-04
8040,"The New Yorker, A Wyndham Hotel",249,249,0,7.7,Good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,9.4,1 large double bed,Standard Queen Room,0,0,0,17,1,2025-02-04
8041,Freehand New York,235,235,0,8.0,Very good,2.7,4.0,0,"Gramercy, New York",2.7,2.7,1 large double bed,Cozy Queen,0,0,0,17,1,2025-02-04
8042,Four Points by Sheraton Manhattan Midtown West,184,184,0,8.3,Very good,2.7,4.0,0,"Hudson Yards, New York",2.7,2.7,1 large double bed,Queen Room,0,0,0,17,1,2025-02-04
8043,"voco Times Square South New York, an IHG Hotel",261,261,0,8.1,Very good,2.7,4.0,0,"Hell's Kitchen, New York",2.7,2.7,1 double bed,Room with Full Bed and Roll-In Shower - Mobility/Communications Accessible,0,0,0,17,1,2025-02-04
8044,"Holiday Inn Express - Wall Street, an IHG Hotel",226,226,0,7.8,Good,2.7,3.0,0,"Manhattan, New York",2.7,2.7,1 extra-large double bed,Superior King Room,0,0,0,17,1,2025-02-04
8045,The FIDI Hotel,192,192,0,8.1,Very good,2.7,4.0,0,"Manhattan, New York",2.7,2.7,1 large double bed,Standard Queen,0,0,0,17,1,2025-02-04
8046,Executive Hotel Le Soleil New York,303,303,0,8.7,Fabulous,2.7,4.0,0,"Manhattan, New York",2.7,9.5,1 large double bed,Executive Queen Room,0,0,0,17,1,2025-02-04
8047,Hotel Mimosa,176,176,0,8.3,Very good,2.7,3.0,0,"Chinatown, New York",2.7,2.7,1 large double bed,Superior Queen Room,0,0,0,17,1,2025-02-04
8048,Hotel AKA NoMad,279,279,0,8.3,Very good,663.0,4.0,0,"NoMad, New York",2.7,9.3,1 large double bed,Double Room,0,0,0,17,1,2025-02-04
