name,original_price,discounted_price,discount,review_score,review_title,number_of_reviews,star_rating,is_apartment,neighborhood,kms_from_centre,location_score,bed_type,room_type,breakfast_included,free_cancellation,prepayment_needed,time_to_travel,length_of_stay,snapshot_date
"33 Hotel, New York City, Seaport",1470,1470,False,8.8,Fabulous,671,5.0,False,"Manhattan, New York",6.9,9.3,1 extra-large double bed,Deluxe Peck Slip King,False,True,True,8,3,2025-02-04
Tempo By Hilton New York Times Square,1325,1325,False,8.5,Very good,851,4.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with City View,False,True,False,8,3,2025-02-04
"The New Yorker, A Wyndham Hotel",512,512,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,False,True,True,8,3,2025-02-04
NH Collection New York Madison Avenue,884,884,False,8.4,Very good,"1,970",4.0,False,"Murray Hill, New York",2.0,9.5,1 large double bed,Superior Room,False,False,True,8,3,2025-02-04
Pod Times Square,457,457,False,8.2,Very good,"23,096",3.0,False,"Hell's Kitchen, New York",1.4,9.4,2 single beds,Bunk Pod,False,False,True,8,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan Chelsea,633,633,False,8.3,Very good,"10,960",4.0,False,"Chelsea, New York",2.5,9.4,,Studio King Room,True,True,True,8,3,2025-02-04
Hotel 57 by LuxUrban,957,656,True,7.0,Good,"5,040",4.0,False,"Midtown East, New York",1.3,,1 large double bed,Queen Room - Non-Smoking,False,False,True,8,3,2025-02-04
Arlo Midtown,816,816,False,8.6,Fabulous,"6,242",4.0,False,"Hell's Kitchen, New York",1.7,,1 extra-large double bed,King Urban,False,False,True,8,3,2025-02-04
Residence Inn by Marriott New York Manhattan/Times Square,1252,1252,False,8.1,Very good,"6,944",4.0,False,"Manhattan, New York",1.7,9.6,"2 beds (1 sofa bed, 1 large double)",Queen Studio with Sofa Bed,True,True,False,8,3,2025-02-04
Hyatt Centric Times Square New York,1127,1127,False,8.4,Very good,"1,387",4.0,False,"Manhattan, New York",1.2,9.5,1 extra-large double bed,King Room,False,False,True,8,3,2025-02-04
Fairfield Inn by Marriott New York Manhattan/Financial District,661,661,False,7.8,Good,"3,624",3.0,False,"Manhattan, New York",7.2,,1 extra-large double bed,King Room,True,True,False,8,3,2025-02-04
Renaissance New York Times Square by Marriott,995,995,False,8.4,Very good,"2,171",4.0,False,"Manhattan, New York",1.0,9.6,1 extra-large double bed,King Room - Hearing Accessible,False,False,True,8,3,2025-02-04
Element Times Square West,536,536,False,8.1,Very good,"7,520",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room - Hearing Accessible,True,False,True,8,3,2025-02-04
Stylish Duplex Penthouse with large Outdoor Space,2829,2829,False,8.7,Fabulous,3,3.0,True,"Hell's Kitchen, New York",2.3,,,Three-Bedroom Apartment,False,False,True,8,3,2025-02-04
LUMA Hotel - Times Square,1049,1049,False,8.9,Fabulous,"4,172",4.0,False,"Manhattan, New York",1.5,9.7,2 large double beds,Urban Room With Two Queen Beds,False,True,False,8,3,2025-02-04
Hyatt House New York/Chelsea,831,831,False,8.4,Very good,"1,740",3.0,False,"Chelsea, New York",2.5,9.5,1 extra-large double bed,Den King Room,True,False,True,8,3,2025-02-04
Hotel Edison Times Square,675,675,False,7.7,Good,"13,387",4.0,False,"Manhattan, New York",1.0,9.4,1 large double bed,Signature 1 Queen Bed,True,True,False,8,3,2025-02-04
New York Marriott Marquis,1560,1560,False,8.3,Very good,"3,048",5.0,False,"Manhattan, New York",1.1,9.5,1 extra-large double bed,King Room with Sofa Bed (Upon Request),False,False,True,8,3,2025-02-04
"Holiday Inn Express - Times Square South, an IHG Hotel",599,599,False,8.1,Very good,"2,979",3.0,False,"Manhattan, New York",2.0,9.5,1 extra-large double bed,Standard King Room,True,False,True,8,3,2025-02-04
citizenM New York Times Square,881,794,True,8.7,Fabulous,"3,997",4.0,False,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,False,True,True,8,3,2025-02-04
citizenM New York Bowery,830,748,True,8.7,Fabulous,"3,312",4.0,False,"Lower East Side, New York",5.4,,1 extra-large double bed,King Room,False,True,True,8,3,2025-02-04
The Gregorian New York City,838,803,True,8.3,Very good,"1,092",4.0,False,"Manhattan, New York",2.1,9.4,1 double bed,Double Room,False,True,True,8,3,2025-02-04
Hampton Inn Manhattan-35th St Empire State Bldg,696,627,True,8.2,Very good,"6,701",3.0,False,"Manhattan, New York",2.0,9.6,1 extra-large double bed,King Room - Non-Smoking,True,True,False,8,3,2025-02-04
Hotel Hayden New York,651,625,True,7.1,Good,"3,145",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,Superior King Room,False,True,False,8,3,2025-02-04
The Washington by LuxUrban,963,661,True,7.7,Good,"9,449",4.0,False,"Manhattan, New York",7.1,9.4,1 extra-large double bed,Deluxe King Room - Non-Smoking,False,False,True,8,3,2025-02-04
City Club Hotel,701,701,False,7.3,Good,"2,520",4.0,False,"Manhattan, New York",1.4,,1 single bed,Double Room,True,False,True,8,3,2025-02-04
Home2 Suites By Hilton New York Times Square,735,735,False,7.7,Good,"1,218",3.0,False,"Manhattan, New York",1.0,9.5,1 large double bed,Queen Studio Suite,True,True,False,8,3,2025-02-04
Park Lane New York,1690,1373,True,7.9,Good,"5,023",5.0,False,"Manhattan, New York",0.6,9.6,1 extra-large double bed,Park Lane King,False,False,True,8,3,2025-02-04
Millennium Hotel Broadway Times Square,865,753,True,7.4,Good,"7,900",4.0,False,"Manhattan, New York",1.3,9.4,1 large double bed,Standard Queen Room,False,True,False,8,3,2025-02-04
Executive Hotel Le Soleil New York,886,886,False,8.7,Fabulous,"4,541",4.0,False,"Manhattan, New York",2.0,9.5,1 large double bed,Executive Queen Room,False,True,True,8,3,2025-02-04
Hilton Club The Central at 5th New York,1118,1118,False,9.0,Superb,802,3.0,False,"Midtown East, New York",1.3,9.8,1 extra-large double bed,King Studio,False,False,True,8,3,2025-02-04
Freehand New York,762,667,True,8.0,Very good,"2,236",4.0,False,"Gramercy, New York",3.1,,1 large double bed,Premium Queen,False,True,True,8,3,2025-02-04
Park Central,741,712,True,7.3,Good,"7,467",4.0,False,"Manhattan, New York",,9.4,1 extra-large double bed,Classic King Room,False,True,True,8,3,2025-02-04
Millennium Downtown New York,954,756,True,7.1,Good,"5,541",4.0,False,"Manhattan, New York",6.8,,1 extra-large double bed,Superior King Room,False,False,True,8,3,2025-02-04
Hampton Inn by Hilton New York Times Square,873,873,False,7.8,Good,"2,440",3.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room,True,False,True,8,3,2025-02-04
Motto by Hilton New York City Chelsea,784,784,False,8.5,Very good,"3,147",4.0,False,"Chelsea, New York",2.8,9.4,1 extra-large double bed,King Room,False,False,True,8,3,2025-02-04
The Belvedere Hotel,598,537,True,7.9,Good,"5,913",3.0,False,"Hell's Kitchen, New York",0.9,9.4,1 extra-large double bed,Standard King Room,False,True,True,8,3,2025-02-04
DoubleTree by Hilton New York Times Square South,620,620,False,8.2,Very good,"6,585",4.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,False,True,8,3,2025-02-04
"InterContinental New York Barclay Hotel, an IHG Hotel",1121,1121,False,8.1,Very good,"1,586",5.0,False,"Midtown East, New York",1.5,,,Classic Room,False,False,True,8,3,2025-02-04
Hyatt Centric Midtown 5th Avenue New York,940,940,False,8.0,Very good,"1,132",4.0,False,"Manhattan, New York",1.9,,1 extra-large double bed,Standard King Room,False,True,True,8,3,2025-02-04
Leon Hotel LES,647,567,True,8.0,Very good,"2,565",3.0,False,"Lower East Side, New York",5.9,,1 extra-large double bed,Deluxe King Room,False,True,False,8,3,2025-02-04
Courtyard New York Manhattan/Midtown West,1144,1144,False,8.6,Fabulous,"2,124",4.0,False,"Hudson Yards, New York",2.1,,2 large double beds,"Guest room, 2 Queen, City view, High floor",False,False,True,8,3,2025-02-04
Hilton Garden Inn New York Times Square South,701,701,False,8.2,Very good,"4,028",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,False,True,8,3,2025-02-04
DoubleTree by Hilton Hotel New York City - Chelsea,601,601,False,7.1,Good,"3,615",4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room - Non-Smoking,False,True,False,8,3,2025-02-04
"Kimpton Hotel Eventi, an IHG Hotel",1056,1056,False,8.4,Very good,505,5.0,False,"Chelsea, New York",2.4,,1 extra-large double bed,Essential Room,False,False,True,8,3,2025-02-04
Virgin Hotels New York City,1255,1165,True,8.3,Very good,"1,418",4.0,False,"NoMad, New York",2.5,,1 extra-large double bed,Chamber King,False,True,True,8,3,2025-02-04
Life Hotel New York,761,663,True,8.0,Very good,802,4.0,False,"NoMad, New York",2.4,9.4,1 extra-large double bed,Standard King Room,False,True,True,8,3,2025-02-04
"U Hotel Fifth Avenue, Empire State Building",593,593,False,7.9,Good,"3,416",3.0,False,"Manhattan, New York",2.1,9.5,1 double bed,Double Room,False,False,True,8,3,2025-02-04
"Kimpton Theta New York - Times Square, an IHG Hotel",808,808,False,8.1,Very good,"1,494",5.0,False,"Manhattan, New York",0.9,,2 large double beds,Queen Room with Two Queen Beds,False,False,True,8,3,2025-02-04
La Quinta by Wyndham Time Square South,680,680,False,8.5,Very good,"4,326",3.0,False,"Hell's Kitchen, New York",1.7,9.3,1 extra-large double bed,King Room - Non-Smoking,True,True,False,8,3,2025-02-04
CIVILIAN Hotel,822,822,False,8.6,Fabulous,"4,744",4.0,False,"Hell's Kitchen, New York",0.9,9.6,1 large double bed,Double Room,False,True,True,8,3,2025-02-04
Aloft New York Chelsea,753,642,True,8.3,Very good,162,4.0,False,"Chelsea, New York",2.5,,1 extra-large double bed,King Room with City View,False,True,False,8,3,2025-02-04
SpringHill Suites by Marriott New York Manhattan/Times Square South,785,785,False,8.2,Very good,"7,748",4.0,False,"Hell's Kitchen, New York",1.9,,1 large double bed,Queen Room - Non-Smoking,True,True,False,8,3,2025-02-04
Courtyard by Marriott Times Square West,879,705,True,8.4,Very good,"3,103",3.0,False,"Hell's Kitchen, New York",1.8,,1 extra-large double bed,King Room,False,True,False,8,3,2025-02-04
Moderne Hotel,744,690,True,8.1,Very good,"1,012",4.0,False,"Manhattan, New York",,9.5,1 extra-large double bed,Deluxe Room,False,False,True,8,3,2025-02-04
Hotel AKA NoMad,997,997,False,8.3,Very good,663,4.0,False,"NoMad, New York",2.5,9.3,1 large double bed,Double Room,False,False,True,8,3,2025-02-04
Hotel Belleclaire Central Park,722,722,False,8.1,Very good,"5,087",4.0,False,"Upper West Side, New York",1.6,9.3,1 large double bed,Deluxe 1 Queen Bed,False,True,True,8,3,2025-02-04
MOXY NYC Times Square,647,647,False,8.1,Very good,"5,949",4.0,False,"Manhattan, New York",1.9,9.4,1 large double bed,Queen Room,True,False,True,8,3,2025-02-04
"Hotel Indigo NYC Financial District, an IHG Hotel",685,685,False,8.9,Fabulous,"1,548",3.0,False,"Manhattan, New York",7.2,9.5,1 extra-large double bed,Standard King Room,False,False,True,8,3,2025-02-04
Moxy NYC Lower East Side,947,947,False,8.0,Very good,"1,241",4.0,False,"Lower East Side, New York",5.6,,1 extra-large double bed,King Room with Partial View,True,False,True,8,3,2025-02-04
Moxy NYC Chelsea,859,859,False,8.3,Very good,"3,098",4.0,False,"Chelsea, New York",2.5,9.3,1 extra-large double bed,King Room,False,False,True,8,3,2025-02-04
Hard Rock Hotel New York,1101,1101,False,8.6,Fabulous,"3,017",4.0,False,"Manhattan, New York",1.0,9.4,1 extra-large double bed,Standard King Room,False,False,True,8,3,2025-02-04
Artezen Hotel,732,732,False,9.2,Superb,"1,289",4.0,False,"Manhattan, New York",6.9,9.6,1 extra-large double bed,Deluxe King Room,False,False,True,8,3,2025-02-04
Hampton Inn Manhattan Grand Central,612,612,False,8.0,Very good,"1,083",3.0,False,"Midtown East, New York",2.1,,1 extra-large double bed,King Room - Non-Smoking,True,False,True,8,3,2025-02-04
SoHo 54,599,599,False,7.6,Good,"3,965",3.0,False,"SoHo, New York",5.3,,1 extra-large double bed,SoHo King,False,True,False,8,3,2025-02-04
Courtyard by Marriott New York Manhattan/Central Park,1073,1073,False,8.2,Very good,"5,520",4.0,False,"Manhattan, New York",,9.5,1 large double bed,King or Queen Room with City View,False,False,True,8,3,2025-02-04
Arthouse Hotel,841,806,True,7.9,Good,"2,271",4.0,False,"Upper West Side, New York",1.6,,,Superior Queen,False,True,False,8,3,2025-02-04
Fairfield By Marriott New York Manhattan Times Square,805,805,False,8.3,Very good,"5,634",4.0,False,"Hell's Kitchen, New York",1.6,,1 extra-large double bed,King Room with View,True,True,False,8,3,2025-02-04
Shoreham Hotel,594,594,False,7.3,Good,"3,279",4.0,False,"Manhattan, New York",0.8,9.4,1 large double bed,Deluxe Queen Room,False,False,True,8,3,2025-02-04
Henn na Hotel New York,816,708,True,8.6,Fabulous,"3,293",4.0,False,"Manhattan, New York",1.9,9.5,2 double beds,Deluxe Double Room,False,True,False,8,3,2025-02-04
Courtyard New York Manhattan/Times Square,926,926,False,8.1,Very good,"3,036",3.0,False,"Manhattan, New York",1.6,9.6,1 extra-large double bed,King Room with Adapted Tub - Mobility and Hearing Accessible,False,False,True,8,3,2025-02-04
Hotel Mulberry,569,569,False,8.5,Very good,784,3.0,False,"Chinatown, New York",6.1,,1 extra-large double bed,Deluxe King Room,False,True,True,8,3,2025-02-04
ModernHaus SoHo,1513,1311,True,8.2,Very good,"1,063",5.0,False,"SoHo, New York",5.4,,1 large double bed,Standard Queen Room,False,True,True,8,3,2025-02-04
NoMo SoHo,1099,1052,True,7.7,Good,"1,413",4.0,False,"SoHo, New York",5.6,,1 extra-large double bed,Classic King,False,False,True,8,3,2025-02-04
Eurostars Wall Street,676,543,True,7.9,Good,"1,347",4.0,False,"Manhattan, New York",7.3,,1 large double bed,Queen Room,False,True,False,8,3,2025-02-04
Graduate by Hilton New York,739,739,False,8.8,Fabulous,"4,444",4.0,False,New York,2.6,9.4,1 extra-large double bed,Graduate King Room,False,False,True,8,3,2025-02-04
Chambers powered by Sonder,993,993,False,8.1,Very good,685,4.0,False,"Manhattan, New York",0.8,9.6,1 extra-large double bed,King Room,False,True,True,8,3,2025-02-04
"InterContinental New York Times Square, an IHG Hotel",1099,1099,False,7.9,Good,"1,790",4.0,False,"Hell's Kitchen, New York",1.2,,,Standard Room,False,False,True,8,3,2025-02-04
Hilton Garden Inn New York/Tribeca,618,618,False,7.5,Good,662,3.0,False,"Tribeca, New York",5.6,,1 extra-large double bed,King Room with City View,False,False,True,8,3,2025-02-04
Hilton Garden Inn New York Manhattan Midtown East,687,687,False,7.4,Good,"1,364",3.0,False,"Midtown East, New York",1.6,,2 large double beds,Queen Room with Two Queen Beds,False,False,True,8,3,2025-02-04
"Holiday Inn Express New York City Chelsea, an IHG Hotel",645,618,True,7.8,Good,"3,627",3.0,False,"Chelsea, New York",2.4,,1 extra-large double bed,Standard King Room,True,False,True,8,3,2025-02-04
Hyatt Grand Central New York,861,861,False,7.3,Good,"2,929",4.0,False,"Midtown East, New York",1.9,,1 extra-large double bed,Deluxe King Room,False,False,True,8,3,2025-02-04
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,686,686,False,8.0,Very good,314,3.0,False,"Flatiron District, New York",3.1,,1 extra-large double bed,"Studio, 1 King",True,False,True,8,3,2025-02-04
Hotel St. James,475,475,False,8.1,Very good,"3,211",2.0,False,"Manhattan, New York",1.2,9.7,,Partner offer option,False,False,True,8,3,2025-02-04
The Gotham Hotel,1256,1256,False,8.5,Very good,"1,709",4.0,False,"Midtown East, New York",1.4,9.5,1 large double bed,Skyline Queen Terrace,False,False,True,8,3,2025-02-04
Renaissance New York Chelsea Hotel,969,969,False,8.1,Very good,"1,199",4.0,False,"Chelsea, New York",2.8,,1 extra-large double bed,"Guest Room, 1 King",False,True,False,8,3,2025-02-04
Courtyard by Marriott New York Manhattan/Chelsea,796,796,False,8.2,Very good,"1,629",4.0,False,"Chelsea, New York",2.4,9.3,1 extra-large double bed,King Room,False,True,False,8,3,2025-02-04
Hilton Garden Inn New York - Times Square Central,633,633,False,7.7,Good,"1,842",3.0,False,"Manhattan, New York",1.5,9.3,1 large double bed,Queen Room,False,False,True,8,3,2025-02-04
"EVEN Hotel New York - Times Square South, an IHG Hotel",802,802,False,8.4,Very good,539,4.0,False,"Hell's Kitchen, New York",1.9,,1 extra-large double bed,Superior King Room,False,False,True,8,3,2025-02-04
Best Western Premier Herald Square,573,573,False,7.8,Good,674,3.0,False,"Manhattan, New York",2.0,,1 extra-large double bed,King Room - Non-Smoking,False,True,False,8,3,2025-02-04
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,567,567,False,8.3,Very good,"5,048",3.0,False,"Manhattan, New York",7.7,,1 extra-large double bed,King Room,False,False,True,8,3,2025-02-04
The Shelburne Sonesta New York,799,799,False,8.3,Very good,"2,253",4.0,False,"Murray Hill, New York",2.2,,2 large double beds,Double Room with Two Double Beds,False,True,False,8,3,2025-02-04
"EVEN Hotel New York - Midtown East, an IHG Hotel",933,933,False,8.1,Very good,"1,312",4.0,False,"Midtown East, New York",2.0,9.3,1 double bed,Standard Room,False,False,True,8,3,2025-02-04
Hampton Inn Times Square Central,691,691,False,8.3,Very good,"2,832",3.0,False,"Manhattan, New York",1.5,9.5,1 extra-large double bed,King Room with Roll-In Shower - Mobility and Hearing Access/Non-Smoking,True,True,False,8,3,2025-02-04
Ink 48 Hotel,832,764,True,7.5,Good,"2,560",4.0,False,"Hell's Kitchen, New York",1.2,,1 extra-large double bed,King Room - Disability Access,False,True,True,8,3,2025-02-04
Royalton New York,1341,1236,True,7.5,Good,"3,097",4.0,False,"Manhattan, New York",1.4,9.4,1 large double bed,Superior Queen Room,False,True,True,8,4,2025-02-04
UNTITLED at 3 Freeman Alley,1421,1294,True,8.4,Very good,566,4.0,False,"Lower East Side, New York",5.2,,1 double bed,Studio Mini,True,True,True,8,4,2025-02-04
Aura Hotel Times Square Newly Renovated,1183,1183,False,7.6,Good,450,4.0,False,"Manhattan, New York",1.3,9.3,1 single bed,Standard Full,False,True,True,8,4,2025-02-04
Sonder at One Platt,1343,1343,False,8.1,Very good,"1,839",4.0,False,"Manhattan, New York",7.0,,,Deluxe Queen Studio,False,True,True,8,4,2025-02-04
Tempo By Hilton New York Times Square,1839,1839,False,8.5,Very good,851,4.0,False,"Manhattan, New York",1.0,9.5,1 extra-large double bed,King Room with City View,False,True,False,8,4,2025-02-04
"The New Yorker, A Wyndham Hotel",961,961,False,7.7,Good,"15,627",4.0,False,"Hell's Kitchen, New York",2.0,9.4,1 large double bed,Standard Queen Room,False,True,True,8,4,2025-02-04
